timestamp,location,true_noise_type,dB_level,feedback,waveform
2025-04-07 23:39:16.048153,Casablanca - Maarif,Other,62.36,Too noisy at night! Can't sleep!,"[0.3177906473650336, 0.8009375903273461, 0.7553632550208198, 0.030266693501780018, 0.695336674882784, 0.5297326154161665, 0.8686564099973765, 0.43981381476409154, 0.48549683802477017, 0.5600028020924059, 0.8605231421741397, 0.4675886910700693, 0.9904826894264798, 0.4923214704527207, 0.3490104139446524, 0.14518891020578817, 0.7710497211557688, 0.4410794177337324, 0.1935583900751331, 0.37570749395127345, 0.15864821270130025, 0.7189738684277452, 0.7757331531942874, 0.06707861071878618, 0.3207739659654728, 0.36961066714411295, 0.5493296036118952, 0.37133896805628186, 0.26734823255220574, 0.1761396436753888, 0.6166813935742868, 0.10909862846673912, 0.9551293839927635, 0.7288166364131893, 0.05765759445280905, 0.45645966005225735, 0.09912531494979093, 0.9338344991235221, 0.31754428519423705, 0.17524779927996448, 0.9047351670847413, 0.958084036462143, 0.8639423238801128, 0.7623746457409639, 0.7131890102986025, 0.2946827482122176, 0.6944977795809191, 0.8106281986937953, 0.5582058899561186, 0.8443465915589626, 0.1493102277192917, 0.1072819064930911, 0.6712242275362225, 0.42687883671950333, 0.9481263307724774, 0.9538938425140988, 0.6770288961793665, 0.9252018905277145, 0.1985643232020119, 0.2277827276069675, 0.8699489565424098, 0.3951124498780101, 0.19875629372409798, 0.47845601531334536, 0.04252834108513215, 0.44593583873585474, 0.11302438604681642, 0.5692213447717275, 0.02254817314105162, 0.7425929764041507, 0.29483373908199884, 0.334148398805163, 0.5977275551024591, 0.07649282779621625, 0.06790986702334945, 0.4926094663246052, 0.767843503983992, 0.4597314815685447, 0.1522141171196003, 0.5700714783369905, 0.7001534694865151, 0.8014655865008876, 0.30854349596792907, 0.14830383562438232, 0.672332277162741, 0.25999686371256026, 0.9555282670968404, 0.9985259843483473, 0.9501311667698453, 0.2838405138709964, 0.7998044607785451, 0.28503117865327676, 0.46244677502521603, 0.3008108919359953, 0.1837742931570614, 0.1380889695553532, 0.5931213692783295, 0.10298942550691981, 0.19440503669443465, 0.432402655108282]"
2025-04-07 22:16:51.048168,Rabat - Agdal,Other,53.48,Noise is low in this area.,"[0.9808054867716665, 0.3908792369133677, 0.42742763173963405, 0.8907696194795693, 0.8165268625595749, 0.6823734249815291, 0.08181393546526472, 0.4533698810678467, 0.37712208532305747, 0.9752009284900744, 0.4987424560820197, 0.5846034996364097, 0.6947010588021316, 0.9384336330785634, 0.3157346971957852, 0.09429159908290563, 0.8491455872776364, 0.20646141072960922, 0.03414942920478692, 0.6400047694589636, 0.6175435987211575, 0.07609987368357629, 0.06825553519446004, 0.8403291381018173, 0.38075737772431084, 0.09664687970221597, 0.12068150574167091, 0.7788197555667172, 0.49384293113689026, 0.9875033390560752, 0.37335616234357116, 0.8358532098757864, 0.5550459814986666, 0.1793633052426602, 0.17734490583239282, 0.46417836081179864, 0.8558470293695895, 0.824792842085784, 0.13724672818644157, 0.17322798385831017, 0.19010778730872668, 0.023748328128011087, 0.8879849525817316, 0.5753069975124839, 0.8995227882749959, 0.5947804718165683, 0.08767099975486314, 0.8565724994398505, 0.2900548535827424, 0.9865505542562458, 0.4112728959051547, 0.4475377178074207, 0.7266257866132756, 0.14693103899166893, 0.06442135273278904, 0.16070665372181203, 0.36075488209909434, 0.5905720478765331, 0.9540602127203833, 0.5955245575229928, 0.7741161975071593, 0.4753141862743062, 0.8097896379950084, 0.034418232255907455, 0.32596432865333824, 0.1302665267114096, 0.4838732562315724, 0.9409979831588707, 0.2476010008892091, 0.848308935064326, 0.6499299294511615, 0.04611605906176319, 0.5296355803306871, 0.94759307011972, 0.20944371169990694, 0.14056298495229536, 0.23285720916659325, 0.11133175158120823, 0.1323858968589674, 0.7468629995572088, 0.6728842803096345, 0.3154490524148673, 0.8604210183607099, 0.1948900099202583, 0.9105651851990509, 0.8452386840226918, 0.9119419341954104, 0.8955191099414361, 0.2722360504324043, 0.6585271931251808, 0.6194733222051886, 0.4320117167538917, 0.39004281667632124, 0.11214405429809593, 0.03613644729474097, 0.14461341297596308, 0.9010428838061014, 0.5466367978261161, 0.07734257327910321, 0.778679995865946]"
2025-04-07 22:22:31.048180,Rabat - Agdal,Traffic,81.0,Noise is low in this area.,"[0.5064607188427025, 0.716059228362376, 0.9716350370040363, 0.20336825611030818, 0.9574996487752349, 0.38673340639957265, 0.6611354514043354, 0.12835424027351794, 0.2169801206928078, 0.7701920441444636, 0.3974750716253822, 0.9874749291294399, 0.3206222450662316, 0.35160807157424523, 0.04979399366680415, 0.36819193382503146, 0.04003332524092329, 0.20914616282519727, 0.30243215016910785, 0.9630826959438504, 0.5822867269667591, 0.8853552358708817, 0.7787796315740658, 0.4723387761548211, 0.7868121196124362, 0.3958140828203214, 0.2658953465439169, 0.2882888783302341, 0.196442419171733, 0.4318568158618835, 0.9551434551140523, 0.5379238530700392, 0.5542564731202752, 0.43587937376880426, 0.5702868725989634, 0.7133395309687798, 0.17500487145449162, 0.42039284701504376, 0.2319399833258292, 0.6382472709761624, 0.5884151888864962, 0.8357495109334485, 0.20079753820087343, 0.8329615759892245, 0.5984812112752947, 0.7812122539748877, 0.33683730820548363, 0.19127260001154722, 0.26426273422273383, 0.20229645219418935, 0.4780782688430293, 0.4484763696329468, 0.6832813978454144, 0.6740921840962147, 0.9627712918400014, 0.12682795520646928, 0.4466628070332679, 0.69601074843709, 0.12481497469640312, 0.2737627605497662, 0.5267363799886511, 0.3899391461961629, 0.7855685255186786, 0.7061344940797619, 0.3810816628699004, 0.9009488472091638, 0.20269150770836053, 0.003391891441523076, 0.8599151527956492, 0.6177475349923464, 0.437047258624484, 0.42343203479695657, 0.7982121905541737, 0.8458097204613786, 0.9390116428122823, 0.603625018619471, 0.5372788227355475, 0.19100010676973844, 0.6994112742278952, 0.5865031893252453, 0.4662346616231763, 0.7978984919724454, 0.7785471009039399, 0.5612730987851025, 0.6769998163000124, 0.2568146341182306, 0.9832054092097611, 0.1225143786998586, 0.6323275415293492, 0.15339000097484257, 0.6765534278186117, 0.2622848170866131, 0.42814336230316785, 0.6686412349308187, 0.8744916531902363, 0.579487357109532, 0.06641909795437162, 0.39823117652830553, 0.6925572545224907, 0.057049927701864456]"
2025-04-07 22:37:48.048190,Rabat - Hay Riad,Other,77.34,Traffic is unbearable in the mornings.,"[0.6465467392030642, 0.23114357353331194, 0.6046059792565255, 0.15337311601071268, 0.009892174331417536, 0.4990222742366919, 0.9854605625193682, 0.2950837604079499, 0.6902233436319786, 0.03844919399454505, 0.6667686834514523, 0.48941650510199153, 0.22418455827321193, 0.05523153315458229, 0.12018606572768697, 0.1683280464858793, 0.6761186471408169, 0.1556725528721723, 0.5325528943051956, 0.6046227983333416, 0.0410266252713245, 0.2878906874475403, 0.05679051703181248, 0.37797207619636475, 0.658513079722495, 0.6620922035834029, 0.6487683194926958, 0.8801460831332953, 0.7325912390063736, 0.04803378328825181, 0.1553344645986804, 0.5916738716661216, 0.3458344706102138, 0.09028603116316702, 0.5017347070234511, 0.4411996580864993, 0.24904996928062872, 0.0973249383490592, 0.7748900805161911, 0.696283812986026, 0.31403960449764245, 0.2717429677627209, 0.9176041343653966, 0.9824409649284211, 0.41478466264340286, 0.605388750436913, 0.5280886093548832, 0.7367858751947032, 0.8575934676002497, 0.7544541005949856, 0.53767919314532, 0.4368724756244752, 0.8694834329878912, 0.09151198292969609, 0.7507008705257204, 0.5499827594139842, 0.6500862496588696, 0.7138614021730313, 0.2021525803736809, 0.5160600717993206, 0.9301276835970882, 0.18386254881399677, 0.5261298281576883, 0.8093612248784732, 0.69196900414761, 0.5507773899300085, 0.26196049705330404, 0.8129819409130847, 0.0996081151887449, 0.5668543261381285, 0.7694840447441287, 0.8240951326812882, 0.8101123815718266, 0.8079545998669739, 0.886936400795276, 0.7870206955288878, 0.5198075606731346, 0.7449501529653532, 0.8061864402034135, 0.6797132208103513, 0.89318269124302, 0.27885486428443396, 0.9439732034364576, 0.1099559914324324, 0.1447120724903299, 0.44867467162632346, 0.6606739911547777, 0.5990203886449359, 0.3405917835903012, 0.06741516191536501, 0.573864131621628, 0.3956238763512768, 0.8642508410874271, 0.5328251133720493, 0.08304259010409065, 0.3034640895946189, 0.05725736356982636, 0.3899848797291947, 0.04134937427663232, 0.6817538311902624]"
2025-04-07 23:08:41.048200,Rabat - Agdal,Traffic,70.69,Too noisy at night! Can't sleep!,"[0.6023129512352098, 0.8150404918013031, 0.02291107393509939, 0.8716194389206495, 0.8798394499341133, 0.17026997766104923, 0.45631911919303003, 0.17316688636889077, 0.6178310372574922, 0.6431534701640702, 0.6884778316019801, 0.6220909685382876, 0.7053936906148168, 0.6453055440048355, 0.3547804798142803, 0.8423305721988983, 0.798569960531967, 0.6996027095180816, 0.638179418345368, 0.5419830577067836, 0.25946401206815095, 0.818524382646669, 0.189475920237288, 0.6079041321963872, 0.9810012783402202, 0.609173316522772, 0.7770483824810791, 0.9969590919558092, 0.6150440612461815, 0.8037959363221938, 0.6603547471852899, 0.3586561952145666, 0.43917275062337624, 0.7043614604336306, 0.5126383074675441, 0.10000739366108702, 0.942165204850158, 0.4453490483239311, 0.6858963310449209, 0.9202148890158562, 1.5515916335306912e-05, 0.8384216307632953, 0.08944494251930746, 0.35376315344694176, 0.6182260852609888, 0.4058185076172075, 0.8961523975861313, 0.5309359253793738, 0.4015249220774446, 0.6538015897924467, 0.04242253395866258, 0.41440249299727894, 0.10504425471119383, 0.5371833226820341, 0.8603436118490915, 0.7371021527985745, 0.706763786257896, 0.47935616735375497, 0.11412233043227837, 0.319873235926863, 0.5860901911883695, 0.3850106092708785, 0.6994176162780952, 0.6079357024635503, 0.7074259335273182, 0.7658420371940713, 0.8519102616883539, 0.9127706748613884, 0.5445960954568773, 0.6077466463516711, 0.7305370192793491, 0.7113172478230149, 0.2296346269196924, 0.18014834679763447, 0.9193204625053861, 0.641918841771842, 0.36478552985389034, 0.39480699983679945, 0.06812965636629631, 0.9795837361791948, 0.0662848161735915, 0.5832568269801618, 0.19690498846730242, 0.5287987732944767, 0.10932022430619104, 0.39380776283746455, 0.0466306154063717, 0.7226129782926242, 0.0658829196994074, 0.05480509184768201, 0.7753673589748916, 0.3444131261824963, 0.9793467752470073, 0.5568592854518684, 0.263136972984796, 0.12300162054412977, 0.3196653897785501, 0.8726888924462213, 0.46054615849939484, 0.10397903569943812]"
2025-04-07 22:38:48.048209,Casablanca - Maarif,Industrial,54.45,Traffic is unbearable in the mornings.,"[0.880666043048814, 0.5896973797382422, 0.3987376001763089, 0.621982590001927, 0.3493934605523976, 0.962079559124113, 0.2574782530108223, 0.23148144442141716, 0.7860493838123304, 0.4817315517362274, 0.6503001315192768, 0.5063850474521675, 0.39609957352488745, 0.12100653310615028, 0.20030201273068515, 0.8681979578883259, 0.6248194599335526, 0.7499547553602287, 0.9801629513799752, 0.1964092318785422, 0.4024260542435447, 0.3046302484632981, 0.3207307508378503, 0.2744222919283311, 0.13551937918682033, 0.23131074505176585, 0.10263662004497287, 0.7755330970604394, 0.1370099137716546, 0.08373443900564459, 0.2398090196810333, 0.04033981452593138, 0.7286900668257389, 0.7125674913675887, 0.647684393664009, 0.6912137630983126, 0.37578956700522304, 0.050888309267758114, 0.16582710235928333, 0.7782431451002588, 0.16813582316130915, 0.17216055922902085, 0.6181300618676693, 0.46700668057740913, 0.8355955217204741, 0.8481367843727061, 0.9934918517941022, 0.20113552150401992, 0.2862810412598136, 0.7549888948313098, 0.9001258153670747, 0.7771789810021421, 0.10264756722773094, 0.5270262377786046, 0.390730485584183, 0.1826608158113524, 0.8373248237726799, 0.5052510469634037, 0.9673243542539878, 0.33068488189147927, 0.4876047505985206, 0.0815647112189084, 0.7226011728416699, 0.7853318117636015, 0.3525881430111112, 0.4840097445354641, 0.17677724475645584, 0.7341339250405514, 0.1336091494248801, 0.11404354318509768, 0.7597383622322934, 0.14705760774532584, 0.9668653869001552, 0.3167344122019481, 0.06335822928835988, 0.8548661424847597, 0.49359702301192343, 0.8040220103254715, 0.1411417663400435, 0.12365031660262393, 0.9907900908389176, 0.30394320784817697, 0.3009050150450211, 0.36790214001860566, 0.6344969532291814, 0.38017562952001516, 0.16155838296694536, 0.49236932433699476, 0.4974832518768839, 0.005209349638083949, 0.6951332481915131, 0.35845327941487326, 0.846763961320949, 0.2913793746097243, 0.7271182190918578, 0.6688324660103532, 0.8427137806174007, 0.7137323437120408, 0.38448815987980023, 0.9546377469797271]"
2025-04-07 22:37:18.048218,Casablanca - Sidi Bernoussi,Nightlife,90.29,Noise is low in this area.,"[0.6575467223394025, 0.1297673003438916, 0.731110471661927, 0.173800636312751, 0.025505050464016077, 0.09835141031581063, 0.7358367385623477, 0.9868192512661957, 0.4520393796561273, 0.5392591568693398, 0.548232440940599, 0.4195167660275032, 0.7277334937760894, 0.9913648003418628, 0.6944755541787769, 0.2626927236399098, 0.30441823933394974, 0.48462262366864206, 0.28892545998667274, 0.0400745734116118, 0.7639357316474773, 0.7937899312271399, 0.8452243475157373, 0.7287159062246829, 0.6745526934665071, 0.2037965542754866, 0.265026055780618, 0.4524670648005805, 0.25991319443283745, 0.34671444826229725, 0.04371100171047626, 0.02455086296950959, 0.5284407262463091, 0.92389526314107, 0.18185134689453342, 0.2356504006056015, 0.9298217247625651, 0.34039023885828057, 0.37107372221070967, 0.4199633987849112, 0.6125803592818448, 0.9190985151963241, 0.6622831498707735, 0.3912190879417723, 0.1885826335962285, 0.2077802710466653, 0.2928821947108087, 0.5985377280507431, 0.7553730479327437, 0.7822251698865615, 0.9482856541771413, 0.7907639630185234, 0.1951547439898489, 0.4463834467505674, 0.30398391643314504, 0.9757173892921578, 0.5373901736042307, 0.6094156660191676, 0.47522466094968296, 0.9094673707087478, 0.46545450314045367, 0.6482185579989916, 0.8860344007341102, 0.01183144025215388, 0.5701442045069666, 0.8574130552332052, 0.011851960583741494, 0.40935094513532644, 0.47558033221713747, 0.13812871760109613, 0.6469859982895085, 0.7732764635503431, 0.35446036763482713, 0.9447881607591848, 0.06702756377026331, 0.6134641053070793, 0.45568627964047637, 0.32551151475425855, 0.8201433202098528, 0.8544793056101192, 0.24843154256805156, 0.43970632647552566, 0.5112004958578787, 0.126502387490258, 0.8968985989929316, 0.2522643130957025, 0.540703620185208, 0.0564152374720166, 0.8965692665662931, 0.8179908806716663, 0.7212286118067716, 0.9379292309670637, 0.9466870566158669, 0.8690910732325721, 0.7043978046235612, 0.7365353007798087, 0.19975926392573673, 0.559712876449508, 0.5491836076309158, 0.17585168950615626]"
2025-04-07 23:06:24.048228,Casablanca - Maarif,Traffic,97.98,Construction noise during working hours is acceptable.,"[0.496327001828171, 0.7660444501423718, 0.48018226468506153, 0.40301140301218163, 0.7232065477211189, 0.15021136637877586, 0.5908506492081228, 0.9773717966272002, 0.6192522941132992, 0.8895155207998982, 0.7124710115028448, 0.8585725038585332, 0.4313909766700855, 0.6913935697752354, 0.7411770415916925, 0.6339905359402236, 0.5515048853251643, 0.91592857562357, 0.7735425681964154, 0.7377787169061125, 0.8847307572253015, 0.5895574472618306, 0.4069120577694425, 0.5993870795056453, 0.29474385369695977, 0.4996297739495281, 0.9467730148238205, 0.7228459977718704, 0.3229761830215363, 0.2203873836825576, 0.3182513929677555, 0.7636171552964647, 0.5028683281629114, 0.5209391280443675, 0.6258049734624104, 0.7177466908541315, 0.6095770193243911, 0.4245377723753524, 0.45971476621061047, 0.7588391758199898, 0.8052382834220484, 0.49158290348213673, 0.1199012802438888, 0.22343496291154585, 0.7249009286593069, 0.28565353687060335, 0.7798380600328146, 0.9899606911047399, 0.3113444795232999, 0.09531447451161723, 0.36405008106442716, 0.44063872602975596, 0.8954360966010577, 0.7951204832925105, 0.7478608117763909, 0.4820336856569374, 0.058699689285554135, 0.9266949515188834, 0.40214915490845893, 0.6991736499309193, 0.46904417029925427, 0.41806647711029843, 0.6210570020778327, 0.7240320329977891, 0.8740842773890771, 0.21034718294065058, 0.619800112718279, 0.5143816908177394, 0.30414650333221827, 0.17723178083481483, 0.8829888074807146, 0.31466138546651845, 0.33000387214817184, 0.9520703836475674, 0.5914163879090544, 0.7169391122739902, 0.28776623745403795, 0.4585095439323913, 0.21827885617105747, 0.021744327500770932, 0.7736375965978853, 0.039637824426115076, 0.6143414287237088, 0.07216713477455172, 0.24008280707980045, 0.5526250650491671, 0.23177210363368828, 0.9526991010515133, 0.06486004620373176, 0.1950761414937281, 0.4221293050756867, 0.019268575113847053, 0.7771351974077058, 0.20020575078165925, 0.36028057254681134, 0.7547116617161681, 0.10029863650619997, 0.6570613276160787, 0.4067642822832256, 0.2069073515990768]"
2025-04-07 22:47:08.048238,Rabat - Agdal,Other,56.47,Construction noise during working hours is acceptable.,"[0.7428081785930407, 0.3026305791114162, 0.5935227831119989, 0.3959199808975289, 0.34185815269419173, 0.30841701103965224, 0.782073875155231, 0.8902972365338038, 0.0032131407118284327, 0.5644835749436766, 0.824800002113696, 0.12893735960026176, 0.05646714468524261, 0.15966565664484067, 0.9611778827819634, 0.9225464959835934, 0.41805201994170305, 0.8435949529758768, 0.7609465522618555, 0.42610268461097367, 0.5959610404174107, 0.5425763141465182, 0.5084980229642053, 0.44418674460742036, 0.9960189979225353, 0.6003219139472689, 0.4268376142962954, 0.5327877291387193, 0.09400320818291841, 0.13580173677846408, 0.9742683941523625, 0.7600830945747311, 0.11681861241015123, 0.4093986292534253, 0.19055647270649057, 0.24956954490308603, 0.7014313832627291, 0.10384838328392898, 0.49387428727101623, 0.13078601009421276, 0.37569135548883403, 0.48767529785645525, 0.399416917591802, 0.32953162767595456, 0.32219335596748655, 0.6689365734083782, 0.4401364135656125, 0.995223907358187, 0.054427658031490966, 0.19863220005815396, 0.8497608580337497, 0.8257325700362957, 0.3014657526097453, 0.6456344584812692, 0.8147744913062135, 0.6691955210880689, 0.5128674528518241, 0.08208458789470108, 0.814835608814462, 0.9244000115965395, 0.8776367002356059, 0.04526626683355528, 0.06431623412969167, 0.1709048627000167, 0.49098433333814906, 0.08593682317256279, 0.6405706169103215, 0.31305643317391674, 0.5024321444563147, 0.9224680143504889, 0.06297552599348744, 0.4939212455772698, 0.5933931194507367, 0.29153522033697055, 0.4687761672730749, 0.734954940683711, 0.14647027506137278, 0.516021886002499, 0.127518331959678, 0.30663943772870905, 0.8072354261537892, 0.7431395443053007, 0.9801419492350969, 0.9570452337707881, 0.36418963959453476, 0.8959537445874481, 0.6030285700221757, 0.14732964249652836, 0.6653343634609288, 0.10580670211221466, 0.1494325958897651, 0.3221415143903865, 0.8025407497072848, 0.7236407214839352, 0.5079019810809654, 0.7336575121528924, 0.8046894808854574, 0.10909934391482379, 0.31970986509333843, 0.14085980641291918]"
2025-04-07 23:12:32.048249,Casablanca - Ain Sebaa,Other,57.6,Construction noise during working hours is acceptable.,"[0.2662362549968199, 0.37588525648101967, 0.21181204041424695, 0.011624508658097166, 0.6763656954377766, 0.9510015104351517, 0.10330144443263856, 0.11330437388976755, 0.796609307848209, 0.7575277958219415, 0.9401553017281289, 0.049173000519809995, 0.6127847894530047, 0.18001998229992566, 0.4895044938647981, 0.443772998040175, 0.6583446525933351, 0.6623203409076038, 0.613490405690346, 0.48154976937048766, 0.1616233329393344, 0.11713908689460284, 0.196744111221961, 0.1292024101593947, 0.2894233370875333, 0.0670610518316308, 0.3209614953433375, 0.4614121311760464, 0.395621385081134, 0.4562248590312711, 0.37892499382343003, 0.40597024568128204, 0.6695949292070873, 0.8605712280131893, 0.10015820172246193, 0.68142082816175, 0.9870336061825745, 0.2258836536961969, 0.1639285122784393, 0.23427033366803374, 0.877603558926764, 0.9709551457907655, 0.6672787667886595, 0.6902238597110786, 0.5665065847965104, 0.6830560694937661, 0.39002649148270974, 0.6300534724350664, 0.6482240321721173, 0.8184033225416303, 0.2810916887887388, 0.7852359444832175, 0.6017901998827808, 0.17953017705229624, 0.5041849198084707, 0.7633438985995121, 0.5377169386585046, 0.7014837237158896, 0.5288690898727884, 0.18246833663372808, 0.366313275686723, 0.6497818545262913, 0.8622019523714773, 0.06585144246609753, 0.43413119069299333, 0.928724683487548, 0.7689604062134635, 0.10785961757238782, 0.2322810464218531, 0.7206358668471075, 0.40233600864099806, 0.9823351035548222, 0.976284977895251, 0.3015985934040073, 0.04831863656091806, 0.02560465525285771, 0.07366363796039155, 0.18097495626015303, 0.9672876045299459, 0.8002141926912422, 0.4203156421267258, 0.7476976616837713, 0.9623304039884265, 0.5452219785165625, 0.6931844428092033, 0.3147109550690521, 0.3772577903704619, 0.8353579951045379, 0.8462811070614406, 0.8331105574796038, 0.9058579800202107, 0.05582291060939326, 0.01543582571669766, 0.3154182203115432, 0.9560617871234033, 0.9935957237563822, 0.6905691301709775, 0.5592696257811856, 0.4484783644985698, 0.6301934882675863]"
2025-04-07 23:06:45.048264,Casablanca - Sidi Bernoussi,Traffic,59.46,Construction noise during working hours is acceptable.,"[0.43308004000803013, 0.3346667764435113, 0.05095327678411299, 0.7120561117783045, 0.45962368274594967, 0.39302995946033115, 0.8639214631499996, 0.7852997395498814, 0.8833624028839498, 0.135784088053588, 0.7567196983051735, 0.7929526088462255, 0.05402233500409381, 0.8814269266017664, 0.6617764246733693, 0.06110523353706021, 0.1473510337488686, 0.0039425789863172245, 0.6698957934617226, 0.40076353718969926, 0.8067223361177653, 0.7434388566143452, 0.6726698001794069, 0.6804015480148766, 0.822432670050315, 0.8421818437542833, 0.6110770833213935, 0.6290462339277322, 0.4631936872511626, 0.13235854698578886, 0.1416379803134744, 0.7560497351136957, 0.49779278764535406, 0.7602105134501262, 0.11207417168745226, 0.12943599479371692, 0.7503129063073948, 0.94164983653013, 0.31351079596671183, 0.5920182759936464, 0.7853616644580862, 0.6671471593802899, 0.02727115938985858, 0.40077825723950233, 0.38425075052523827, 0.2684490828210563, 0.6600850404937244, 0.1222793359039045, 0.30919034234067033, 0.5560961684293444, 0.14471135562419213, 0.09988191060809948, 0.46327411051352263, 0.11158573640155423, 0.11246295814419749, 0.7591331088504181, 0.8076669703008942, 0.5815269196757749, 0.5661976100072361, 0.02838403991552041, 0.05256820882380231, 0.7147419090863819, 0.4729012058893012, 0.838363784521177, 0.12435060732692604, 0.7270669693957047, 0.982518702355228, 0.9954361503413277, 0.8462722107166653, 0.5144514122275067, 0.984436826434525, 0.4344424081832319, 0.36720968832975776, 0.3719338470303347, 0.7096361324296067, 0.8566097699781214, 0.1158747758709483, 0.1660322276149797, 0.43089523603570046, 0.6233551062097162, 0.2408585588721297, 0.5381641095828784, 0.3642061585799845, 0.48776117746642744, 0.4495922328839157, 0.18769800011443738, 0.30527786186913, 0.7185514259566599, 0.37664065753546105, 0.46885649245641825, 0.32241397602184785, 0.540300440497561, 0.1302106350995057, 0.5639904432628047, 0.6536046155737911, 0.9000651833028226, 0.8723728258645068, 0.10388272314069957, 0.7994847559287077, 0.31746049613570226]"
2025-04-07 23:25:26.048279,Casablanca - Maarif,Nightlife,91.83,Too noisy at night! Can't sleep!,"[0.10589686763519701, 0.3712020150165687, 0.7440630172796118, 0.6612953960487068, 0.2796925588987187, 0.33343133536985914, 0.445318868729901, 0.06390541253911985, 0.7296496513196541, 0.016881273693007848, 0.3555195568017633, 0.7942238019270724, 0.8847511793885144, 0.5183488801901751, 0.5091027526079803, 0.832813459437604, 0.7598854326324589, 0.7234674875311109, 0.9597647018639106, 0.40203662571195586, 0.41768449689794673, 0.05382123486852375, 0.18531093201124016, 0.8902419806652502, 0.5086296944201033, 0.16920382514844656, 0.3515227920150673, 0.18151773324722276, 0.6806297524509403, 0.25174727285247167, 0.6594269646804256, 0.28388366715108404, 0.3699576669781114, 0.23559450964599504, 0.5101418225357089, 0.7502168247977221, 0.3006500537185999, 0.9633248564518984, 0.3635711818752171, 0.1954623411604488, 0.06728895158269999, 0.3735590502342859, 0.5752766878761627, 0.1289670102873185, 0.49822440137017454, 0.047378580799647185, 0.953957092720807, 0.8838242995309455, 0.9037466778682564, 0.4747330094636346, 0.009036375746431013, 0.1081333676058942, 0.30900329498521406, 0.3603794661608416, 0.9830789392327537, 0.9982533347582423, 0.059296756326188804, 0.6148871163686058, 0.34475208629303256, 0.19974618305052716, 0.07936102086264274, 0.9203059678190502, 0.37894460480302594, 0.7274748104599511, 0.34933415088954645, 0.4880569643470366, 0.9741543264074829, 0.6228806930688596, 0.34154383744301553, 0.32559195185645784, 0.3090417143166646, 0.5928594511096675, 0.5200833313467504, 0.7081033177778686, 0.6716379500234078, 0.47327034065770435, 0.2521629414739329, 0.8616414469922586, 0.3065594387190551, 0.013651937136951897, 0.872803962366058, 0.9856939249204744, 0.7692585193966448, 0.5541266967150194, 0.0523994765490956, 0.19467571972823872, 0.8627352223867107, 0.6262868470755848, 0.19596345801725779, 0.9313216516772561, 0.8606619664388448, 0.4434995692826449, 0.7192658443023277, 0.007147875310708152, 0.5532643918289581, 0.10853764148770295, 0.8460907016088323, 0.8264819617672108, 0.45042842775336556, 0.3209973261302953]"
