timestamp,location,true_noise_type,dB_level,feedback,waveform
2025-04-07 22:16:46.336434,Tangier - Centre Ville,Industrial,91.88,Nightlife is too loud on weekends.,"[0.7592607301496698, 0.10326070046014435, 0.7408158363760982, 0.6934684246618577, 0.2833832521939945, 0.285161377716039, 0.4904129721917021, 0.7705727027750171, 0.7435426185819566, 0.9059577277990764, 0.3213388231614154, 0.7988509808721833, 0.47074070617951347, 0.43513801041066413, 0.44115754479295466, 0.6913552058984277, 0.8408512652457559, 0.8306250222723058, 0.9100244521192956, 0.26695850416156164, 0.8985510074471118, 0.4757878852505397, 0.7548301463249663, 0.8097381408161157, 0.4537149771394241, 0.8573079018761144, 0.014076521014367627, 0.6900818740038092, 0.5895623990852145, 0.2651397723397291, 0.4155581142202268, 0.1174982774010983, 0.008292313368530313, 0.9848102682500689, 0.1950059043855238, 0.28754997093940526, 0.44180994218902614, 0.734774106928312, 0.7504921293314216, 0.9326289833832243, 0.08041653515054814, 0.608721851954352, 0.93839432142811, 0.7687201650036289, 0.7685927481526923, 0.565326746515262, 0.6497067286937698, 0.08605174210743594, 0.07632228632179949, 0.7994158829246669, 0.9778060878937059, 0.8122719983732135, 0.2450466157954143, 0.9611821033927532, 0.8398633943306093, 0.7271715108048201, 0.9563167397970777, 0.9795454994661297, 0.614792128507187, 0.5754648209366512, 0.038221317266396326, 0.8731143280849385, 0.7159534269101192, 0.952571949938433, 0.6044004167438441, 0.571938887336444, 0.5313270255242163, 0.4805161786061385, 0.48795126377825393, 0.545589257369762, 0.10192061395824048, 0.15330397173295196, 0.9680028943094916, 0.6439566181620768, 0.22775379820410557, 0.07709947096984726, 0.81716128783538, 0.908706236998084, 0.8805457513160003, 0.3383842976468284, 0.7802456995563225, 0.6324669915580498, 0.23022305109956587, 0.3753368022338254, 0.9589766942188522, 0.3463036895795506, 0.7194254524571602, 0.9155111181626253, 0.8985134738517107, 0.9511101291997266, 0.034925498630598795, 0.43396637651843484, 0.39337967973686483, 0.19783983485101997, 0.39027058883789256, 0.5622395489560126, 0.10290886373110375, 0.7165563061555177, 0.6732191971464154, 0.908354537046475]"
2025-04-07 22:03:34.336517,Casablanca - Ain Sebaa,Other,97.97,Noise is low in this area.,"[0.8474605751279431, 0.2571454061963485, 0.891295679173541, 0.4920544925364245, 0.651534872875753, 0.12241732641151648, 0.5516921043086019, 0.33080270146868684, 0.0953320679383799, 0.7544330168411352, 0.8573792304452637, 0.5067064548592305, 0.5914038160104867, 0.45387945205044244, 0.901068277903552, 0.09725017622836674, 0.990988751264358, 0.5703792170103367, 0.07975244827037065, 0.07258523299467923, 0.25752877038937316, 0.22879678087712907, 0.7596974091267159, 0.28304414213011697, 0.6299592472496793, 0.6853609811492016, 0.16674833604839623, 0.11197260464558256, 0.5519097051488485, 0.5002747670854667, 0.6453978732208825, 0.7631391149115007, 0.30388672699969876, 0.14398361167003393, 0.45953013168521484, 0.6859802865307488, 0.5353892913299536, 0.6011345289194026, 0.9999987947523432, 0.03824342796648872, 0.3665621423437395, 0.4751729532301845, 0.5429839210319365, 0.7894085119408599, 0.9432583736341189, 0.769614982494524, 0.12619077841534054, 0.3652265367619759, 0.3280482767888093, 0.3877362136124526, 0.44486590584682073, 0.1595004279556781, 0.575243794826027, 0.09289154776624242, 0.4908887725836063, 0.1642275882554607, 0.658999459514848, 0.165880936569887, 0.004551656944850047, 0.5400321914513505, 0.2890297559742956, 0.448788738726869, 0.952442762383053, 0.4513319108228194, 0.32097119414249065, 0.29059150145218415, 0.6108708178664077, 0.44358764314047494, 0.4724655473934667, 0.9881931105978519, 0.1967956404128547, 0.13790369197373986, 0.7970545461942649, 0.46464045037152246, 0.6838818406172059, 0.6588219173979286, 0.1931044341831979, 0.48604721739741563, 0.7177900651785758, 0.6535540562685554, 0.45344348488147446, 0.9261145835852086, 0.8037080868129668, 0.9623063040963112, 0.08884431865706244, 0.21078274427115296, 0.6476619290208261, 0.27622214584137084, 0.4318889602802036, 0.7109135901696422, 0.4460468515721947, 0.1858715124680348, 0.3979863922200383, 0.03262148700494272, 0.4324573825654926, 0.14210166821683234, 0.7256403440664032, 0.9696730574724856, 0.23861323795509337, 0.5729005182018878]"
2025-04-07 22:15:46.336573,Casablanca - Sidi Bernoussi,Other,60.2,Traffic is unbearable in the mornings.,"[0.22895639699642667, 0.14236619460463096, 0.550808429132304, 0.0023124190904838526, 0.3497415158545031, 0.06253972325709156, 0.9175517770161787, 0.6273798078972971, 0.5196770150577099, 0.2406696168931911, 0.5783718048563221, 0.0008411956721298131, 0.7044609907679467, 0.995158809532083, 0.4919312848214977, 0.4584509136359086, 0.9979982332361129, 0.49729259117015423, 0.8022986593549302, 0.8023177931502721, 0.9736759786614521, 0.47146205104989747, 0.5958605097181614, 0.9084419308118746, 0.43643851947081835, 0.11150483759013952, 0.3699151490074577, 0.6704430058102954, 0.7889404662700475, 0.8817713488969515, 0.8514858493001588, 0.9507861838677598, 0.8965395371996939, 0.551734039525429, 0.3726548512373513, 0.01331928062889809, 0.08182538038312137, 0.5138110571156808, 0.3397901654096912, 0.9239481673429455, 0.40317896857696, 0.6373283901834597, 0.30974774428998286, 0.30402299656687537, 0.7399609432379335, 0.6128862434811283, 0.1654381573699849, 0.24599085851485747, 0.5760064696304426, 0.4637517055670196, 0.6600614840552769, 0.7248325508172235, 0.030904716390769416, 0.30839080552296017, 0.09574423716567682, 0.6372722637413225, 0.7341999106422242, 0.40430517209449934, 0.9114548746179701, 0.15488741759595792, 0.8356686343603398, 0.15880294945553075, 0.8203801710340691, 0.05243249715194864, 0.12204191515497254, 0.7861019601605567, 0.6987808016213828, 0.9903580750134545, 0.6013164336646666, 0.3702825556728212, 0.20655609623121518, 0.05551157265435813, 0.6134816661678244, 0.08475518788942482, 0.3425435908050507, 0.06133786090792326, 0.28948585447632025, 0.9407427030757191, 0.03451394117894213, 0.30722834052501125, 0.9619079408704759, 0.2103950859751449, 0.004891579179912453, 0.7848747830401146, 0.0658814708904808, 0.8785236695886905, 0.998355536201336, 0.30437965519452925, 0.9190972577167006, 0.915974345823209, 0.5796760290322804, 0.5613987729254367, 0.23439236202052804, 0.9717080901944795, 0.3331070501130253, 0.26050534498628974, 0.4237500926762503, 0.35462021085164896, 0.9979412195411639, 0.3447732626617789]"
2025-04-07 23:21:26.336597,Casablanca - Maarif,Other,64.3,Traffic is unbearable in the mornings.,"[0.4178610904720449, 0.2209558927349995, 0.9607747636743269, 0.9900960236268126, 0.13498069078418262, 0.2973338425805405, 0.5527396329061048, 0.9341813087759772, 0.6708643147890639, 0.48173072197665345, 0.9048660343087965, 0.9581334190918206, 0.7182767752060045, 0.958169233636473, 0.5828138516302385, 0.10794038529795225, 0.13311594713826758, 0.9763664151898632, 0.2182098256754298, 0.9587717534605943, 0.41897949639397125, 0.028777870237585157, 0.4075677246322703, 0.7755667277731275, 0.21515869421091038, 0.9908058642033782, 0.053991928805719125, 0.3521468761157175, 0.271445663369268, 0.6271342795262774, 0.3655277060148885, 0.9257232857127552, 0.43525661051010134, 0.08708261564375752, 0.5398279088009543, 0.5750571373417357, 0.18497824288485065, 0.9682333214184288, 0.8355253251465973, 0.12508281925490783, 0.9818433982484747, 0.6670351361439281, 0.3854859755210973, 0.4489964532444817, 0.21806676640636846, 0.22132631953998416, 0.9792391505099659, 0.5148441519066498, 0.7271950896339391, 0.24452672343208615, 0.4704514925781833, 0.8690792210997482, 0.5718264753081822, 0.9536364761956991, 0.7166856069597087, 0.7554071389416869, 0.032967615646061876, 0.36517065798396453, 0.3764571523174425, 0.9487339893113955, 0.4211215903538583, 0.31475653132940173, 0.9078253632778279, 0.06776115410466155, 0.6574649920319534, 0.8187860771257552, 0.22444136165235984, 0.2847719064041342, 0.10165424656372535, 0.7901609163776089, 0.9433025340406183, 0.6311587377502051, 0.10004247476689399, 0.15692794926440612, 0.623224484446279, 0.3115287335917547, 0.392762310825829, 0.716809746675454, 0.5439628296353554, 0.7572699217399244, 0.8815043659965096, 0.40378481069793093, 0.13172915076991654, 0.13207003960515462, 0.7613411500937897, 0.5143207566046513, 0.4071857512431264, 0.6476644057951506, 0.9391406510257758, 0.7808716279904253, 0.2588915287169792, 0.6412873156546928, 0.7442330052031925, 0.9580571293251909, 0.48321301443270137, 0.8448203543950807, 0.247335518051098, 0.5416536392445667, 0.8081686349659354, 0.9971788170780831]"
2025-04-07 22:17:57.336618,Casablanca - Maarif,Industrial,85.15,Noise is low in this area.,"[0.9852055857566975, 0.05333840627255482, 0.33856914421281326, 0.2903362924091809, 0.8608424664726851, 0.809209708597887, 0.0008819572659441999, 0.7966538493572409, 0.2317042782698857, 0.2426835782309692, 0.09341288703417605, 0.9251855210474368, 0.7993073075555135, 0.13963983138891867, 0.7949504533478832, 0.8831904736471184, 0.04420079408675348, 0.46596973576562917, 0.6812649487555852, 0.47898215833102387, 0.8132775517936691, 0.99169853616578, 0.5654562858039638, 0.09308241159609232, 0.39686455391980047, 0.7349642494883862, 0.848374332729529, 0.6447612075257091, 0.4868402186337196, 0.86788591504764, 0.47531721734200616, 0.5181857259531755, 0.5935651885377331, 0.0022852349589396193, 0.18838935634926723, 0.5279655202817836, 0.7369699197351619, 0.2733584301639145, 0.38399992299727614, 0.9960124226085992, 0.2408789718480192, 0.6320187268998043, 0.3710759430379361, 0.953561511481564, 0.7730232220355067, 0.002604213756431162, 0.5655317827809968, 0.1522595685248812, 0.8064231438045637, 0.26418231660595526, 0.49345467020545986, 0.4463759828169933, 0.10748681144201888, 0.8622249879040617, 0.7390494568488669, 0.22895372309166273, 0.3141830008207064, 0.9453830734864468, 0.8056248782104257, 0.24489699231752227, 0.7567404512441732, 0.8157158063665277, 0.6457250110242152, 0.9205406003433864, 0.7494312002291702, 0.18689343688310245, 0.620265198349034, 0.8733746490901638, 0.45844256820169216, 0.06679241420801374, 0.1607469985416331, 0.8226464569517568, 0.10616160794966445, 0.2918585782223032, 0.931202118825231, 0.3163262978785112, 0.7496439575871993, 0.9355251478634115, 0.346625054541029, 0.584676888036718, 0.6901620445569505, 0.6371681193550756, 0.4811712177165699, 0.40016779205451325, 0.6851174025493026, 0.188934334054367, 0.5459312479932398, 0.6707664808669748, 0.10161383001339097, 0.8803624137267545, 0.7232605599050028, 0.8085241732389516, 0.7450164516027463, 0.27120810605289325, 0.6439588521783506, 0.7525869372300522, 0.6139157779250285, 0.45882586320939156, 0.2678949675382897, 0.05169952502465602]"
2025-04-07 23:13:21.336647,Tangier - Centre Ville,Industrial,95.8,Traffic is unbearable in the mornings.,"[0.676343741349473, 0.9750009225392307, 0.627158418898054, 0.10309549865092993, 0.5199660330845225, 0.6371235988811611, 0.5617701184386257, 0.8368917270145299, 0.6931751741503963, 0.7707481018826877, 0.9230608462023167, 0.6037005002086119, 0.5633598385223243, 0.08566057078572331, 0.6869043741970982, 0.11276128246243844, 0.26164221738643234, 0.7224450122234176, 0.5691400516122314, 0.8289474236352272, 0.23902719297658004, 0.9043977483494604, 0.21805228413928202, 0.9131062250301518, 0.27791897010056954, 0.5952850612501231, 0.1735438453035505, 0.7526209687661838, 0.22711451106289227, 0.1714921781540255, 0.44217405427193346, 0.9190926351643838, 0.9385751048476582, 0.10846085325271915, 0.7230339870565319, 0.5423909512069978, 0.9597892339686864, 0.6439303224286744, 0.13708967665457128, 0.9539696276302637, 0.3921089938796697, 0.2959391614035509, 0.557237237452796, 0.002210438142401183, 0.62673242128666, 0.5365006727392604, 0.9205196939258619, 0.8774944175296951, 0.8107964772522727, 0.6869983521118536, 0.6777239594566513, 0.7513591724192796, 0.877750267300415, 0.5881191927901791, 0.31383975384632345, 0.8160176434722045, 0.7002698750812654, 0.04282337555238669, 0.3933134717959992, 0.6592689048623286, 0.3893502587013653, 0.2753721655065797, 0.7705981870414285, 0.586182800065951, 0.31607422139940033, 0.3733938068914172, 0.2755617071529737, 0.9828398836187009, 0.29445844569599666, 0.21982509005719253, 0.16253791855353839, 0.5408597239740669, 0.24793962631366318, 0.7044838164544874, 0.2120257818231801, 0.003869387767401755, 0.8054239313882503, 0.9877797808525391, 0.23615549219721899, 0.7209075885663274, 0.9998947229463017, 0.7954034640571733, 0.7491020946186762, 0.6349185352338962, 0.8588692549509666, 0.15412917611888322, 0.8127528946095749, 0.3910987602599255, 0.13763105849194057, 0.864396121666591, 0.9948771631072444, 0.22281711759937484, 0.3741159017214819, 0.3520752634413675, 0.2843797588619945, 0.7157198735885159, 0.3174144143524408, 0.7590031314470547, 0.31974898907400473, 0.8903716858531607]"
2025-04-07 23:41:01.336701,Rabat - Agdal,Nightlife,53.11,Noise is low in this area.,"[0.08781320101517531, 0.7862273706890953, 0.7309649926348577, 0.4960514261462142, 0.8096884682051149, 0.9845123715802232, 0.1923496117471134, 0.04226578502815692, 0.3398572221342464, 0.8268912626515397, 0.6982330969074642, 0.2149415438202742, 0.6481865367222012, 0.7927969096975404, 0.19405556629210263, 0.9098935415286833, 0.46958197353240794, 0.6791774019967346, 0.8501967383917783, 0.8615870147458872, 0.5028311079465594, 0.3803289139460827, 0.059650751454828566, 0.052491824298549705, 0.6527600126517002, 0.3093682670675182, 0.35815752473665163, 0.0625600436891508, 0.521369189231965, 0.024235245817106343, 0.6939323818639308, 0.23220781486571507, 0.26085071475683874, 0.36493044881985703, 0.6609349934788159, 0.23651467000116733, 0.06804679831682281, 0.5746214284399749, 0.42392943823850715, 0.222443351623548, 0.42188313338766414, 0.5966509327175511, 0.21806288030336307, 0.8063014544399765, 0.5600997081033848, 0.5523608192273518, 0.31998742469820596, 0.4090678694417903, 0.10815740991402223, 0.946370980457054, 0.25994389154351316, 0.46327312645709506, 0.4628478747587337, 0.8670061537199328, 0.8786590162300127, 0.06785244818416725, 0.045179336554154514, 0.48479849503873695, 0.03168257263667029, 0.6175721703790463, 0.2671972601092327, 0.4514433487355961, 0.7064064084732119, 0.28071185452131475, 0.2004984314626127, 0.5935675107775152, 0.7825672004125687, 0.8207184181070816, 0.12004230588237574, 0.8560887550122086, 0.6201864474339636, 0.6340008851308231, 0.16543715308900409, 0.5449515115042362, 0.01883192137901979, 0.6842863650602943, 0.8851562553252341, 0.8139863262398195, 0.7640529719920254, 0.35235215397308917, 0.5474866964040684, 0.7647298441881414, 0.5650085816200399, 0.83369900446396, 0.8165764344884022, 0.179377025302072, 0.4413436431038614, 0.7186508411577064, 0.10360403182357758, 0.992156216941054, 0.250494347432355, 0.920115692524492, 0.0733375650447472, 0.9485578101665095, 0.8783424447767262, 0.7909252373351104, 0.9875663949079273, 0.19443867593635933, 0.8603952237870478, 0.7782645579182914]"
2025-04-07 22:04:58.336807,Casablanca - Ain Sebaa,Nightlife,55.72,Too noisy at night! Can't sleep!,"[0.8498444681680933, 0.6441545293425778, 0.424877442366833, 0.7009387062200486, 0.4146569377402518, 0.8172719661170379, 0.48732120111401867, 0.008736815604900805, 0.11182097702040594, 0.5640360726153199, 0.09038677947207852, 0.054143223736857427, 0.5068560749407791, 0.29054914309268975, 0.5485169618319385, 0.7140864814314153, 0.8598108721135566, 0.3481300586527689, 0.34754785656022236, 0.019569997310361353, 0.27533534707560625, 0.9472875608092147, 0.8964635252330871, 0.3696506728273412, 0.618761751205329, 0.48872373559108395, 0.1690924306675129, 0.5220485814657126, 0.7550589886207376, 0.13988862166184401, 0.3148103348879251, 0.1636568361655839, 0.7517421178237665, 0.15848621248670047, 0.6587890910226254, 0.22569384431579342, 0.5534649603331999, 0.5491657749463784, 0.1701340153644001, 0.054477090369120185, 0.0320603644589631, 0.2357208832335106, 0.2164397893274772, 0.07320665245284785, 0.6366559905052783, 0.31874042510456846, 0.5596735974911138, 0.11586717640764099, 0.6479261414153051, 0.32004983333135517, 0.6396000368427958, 0.8247940651840588, 0.8846524373110288, 0.11904767582688569, 0.17174840825060644, 0.2709664440390571, 0.5904362401279255, 0.8869527071685883, 0.7280001701399845, 0.8093791360617355, 0.590695632969363, 0.09318599878479683, 0.43253489244461063, 0.5751750799601922, 0.5448333865451558, 0.18885039657319191, 0.3008775813177962, 0.9726981404674241, 0.3894754406284626, 0.7114725105643485, 0.4519476582266825, 0.8696396546941457, 0.6287636567096004, 0.18139971293489687, 0.35809111151404416, 0.25164732969023873, 0.900142317605439, 0.3128145279241845, 0.8049887776017495, 0.011322878980939532, 0.36736828008621203, 0.3293819067355558, 0.3755849629740482, 0.13940311175826026, 0.3163881520567481, 0.07390458858826843, 0.8932277444543524, 0.667336587797222, 0.6877464491222025, 0.7751463057069374, 0.5744120099305426, 0.3042812180322304, 0.7522597005028903, 0.48899658775456634, 0.8835874377558488, 0.025856184916946412, 0.48767897750865274, 0.6489115221080294, 0.9737533739180552, 0.46526688602491273]"
2025-04-07 23:26:08.336875,Casablanca - Ain Sebaa,Construction,66.78,Too noisy at night! Can't sleep!,"[0.30448175216917106, 0.4121517476765981, 0.6432337930464098, 0.3811073843817149, 0.10898484137417708, 0.27609677962107615, 0.43543483254576354, 0.9930179639213479, 0.22952759918852628, 0.10347835088811619, 0.18448927486449151, 0.4341045944936951, 0.08761659774963171, 0.6485367665231777, 0.4065365076007531, 0.4429521162399248, 0.47570804842652636, 0.3363043231960664, 0.7377357824950874, 0.08501734125450955, 0.9871438913969237, 0.8878522758727034, 0.5262157113608035, 0.2380094804427596, 0.6902712392533572, 0.8288972939043497, 0.6535148964242163, 0.42308593959532403, 0.9041988757564483, 0.7550697172186347, 0.5256384536356602, 0.7818909281162258, 0.3533862124970367, 0.5703080991131593, 0.8534092508112014, 0.41700082174246067, 0.8992860973140856, 0.6804235930677471, 0.3295205565254933, 0.14530298831837662, 0.3929432718976835, 0.47558099637363394, 0.8683799927894186, 0.49475836754289004, 0.7378677672966256, 0.7949585497149333, 0.4904202402767328, 0.7307404124761427, 0.37423789008860797, 0.4732115190158256, 0.05874643371336841, 0.25811252691125974, 0.8202950782168599, 0.09713004062639974, 0.41318962127427383, 0.4886207141717216, 0.47190489405224556, 0.4797502142373372, 0.06951180922216316, 0.7387201638564502, 0.8358097660997035, 0.44888147730592864, 0.9159383349722474, 0.05919979633639161, 0.726479179568479, 0.5878397420582088, 0.4440822347877972, 0.9290033749968205, 0.7661411313336353, 0.47353676764569386, 0.1315761572374845, 0.5023643474680347, 0.8380331503669364, 0.2910539683925112, 0.3643392029915773, 0.9164814487393218, 0.28047578669197637, 0.8625700820512093, 0.2972002073939233, 0.2696649653310651, 0.1584361396808306, 0.49420442791679775, 0.23913392894006624, 0.8838029469888986, 0.17550379869831423, 0.35831910909981657, 0.18639137814483697, 0.6442065892048419, 0.5332914563884908, 0.0335537644725773, 0.30175327376004435, 0.49865944790441696, 0.181718405287973, 0.7582465622962687, 0.46476985676191884, 0.5516311564953973, 0.4123148813222368, 0.04711199791761389, 0.28900112055788996, 0.30761556535550105]"
2025-04-07 22:23:54.337022,Tangier - Centre Ville,Other,81.74,Traffic is unbearable in the mornings.,"[0.6063550860163447, 0.20989394747893664, 0.23392406150873246, 0.48083659077466234, 0.2034888705760095, 0.9387683375562937, 0.9911287321787303, 0.8820989995447143, 0.7635722365523424, 0.6222519965241966, 0.08173139976449184, 0.7064645185062649, 0.004953950742395352, 0.5077648234751616, 0.9593388102128486, 0.5458135631940542, 0.8604477316585519, 0.6820094788554848, 0.22858165691644317, 0.6872416221429397, 0.8406517980984678, 0.027358264086562945, 0.01823278556288177, 0.5291870310134568, 0.3328249591054402, 0.03410704390263897, 0.23074066320541164, 0.42710261115902537, 0.10376299300753544, 0.31541603436530885, 0.3671330839402397, 0.1726352258538455, 0.22551614040881163, 0.38158118944877806, 0.2865646850003629, 0.3001588618275628, 0.9942024745739586, 0.2778448012771233, 0.08844269185114495, 0.8974174987909224, 0.8281365469309486, 0.47445389392781634, 0.5096138723272129, 0.36769824085667946, 0.5515447798588464, 0.06680896808829628, 0.10441919284775569, 0.6518882125258562, 0.2936745763966001, 0.5363688897088086, 0.47862232216904477, 0.9719191198086546, 0.6030682283267222, 0.5686506271650901, 0.8265414306420878, 0.983522813411194, 0.9551319652750598, 0.09225400523921434, 0.709318936313246, 0.457049504846487, 0.29604786194494737, 0.32368312411553724, 0.005989384913062223, 0.9906797335487192, 0.3308866652309559, 0.7444546197995227, 0.1557232738147617, 0.715250105103776, 0.15276757000436525, 0.8630326334544596, 0.6665530314154944, 0.5670201221503705, 0.9629071306159211, 0.17612186699076282, 0.20887153313441853, 0.7481413947121702, 0.6556289648648458, 0.9890918896125336, 0.7410565528957934, 0.3215716143675783, 0.2125439932549208, 0.6704788275141507, 0.48916397620373897, 0.44276168893768664, 0.6926267272296229, 0.42886865292172605, 0.28250363994440986, 0.005539596020651016, 0.6999643206937934, 0.18921641175683657, 0.8067513838931817, 0.8093900459615417, 0.1616495497257917, 0.3705602460978765, 0.08597055652751928, 0.574559070278361, 0.47631681232644363, 0.9180087899087055, 0.10452801120121191, 0.36320259064029214]"
2025-04-07 21:56:15.337126,Casablanca - Ain Sebaa,Other,56.19,Nightlife is too loud on weekends.,"[0.34575673322667777, 0.7659820444062401, 0.37089748926244503, 0.6217189554952789, 0.5753430569259528, 0.9162579074938569, 0.3072521358536824, 0.9102972963210915, 0.027739325968394457, 0.6990226245310689, 0.10750047942824459, 0.21788647005351813, 0.7715692968454726, 0.584055208550817, 0.05472482852427252, 0.3175408179075021, 0.30393284629035144, 0.9072768566390222, 0.5563536544732269, 0.07297034435087457, 0.28193711934001686, 0.3373865626928031, 0.41388756890973666, 0.3467941911708967, 0.9638242667860932, 0.4718136522997831, 0.7098735569949293, 0.009965009000876712, 0.02382467082285933, 0.9934747734765484, 0.21367540957398834, 0.056099720545939924, 0.07758165202684408, 0.3966526732011686, 0.9411975398674561, 0.22805964498144804, 0.7915410324329437, 0.1465917622734646, 0.25989680527353065, 0.6514520906994853, 0.42686957454166075, 0.3876585695895358, 0.8101934772572255, 0.9326180803813158, 0.3680224729571585, 0.3146913658213738, 0.06940766359229, 0.1734453377717181, 0.5667378564027533, 0.6240323237882851, 0.9783835706155294, 0.6136244751630745, 0.7438068520445408, 0.44433514020537035, 0.26993813599545036, 0.8556578148017314, 0.3679796831107507, 0.7720665812504565, 0.7188244815884559, 0.037324502852389196, 0.4389483471215888, 0.6877767489164189, 0.27057573739337615, 0.7667771622503928, 0.8847099627604109, 0.644508070999626, 0.4419437246707155, 0.6867587215989285, 0.4655657415390977, 0.4777710041114155, 0.5714157742697723, 0.7795800240811258, 0.7334172325172877, 0.7170347860032119, 0.20199227586244672, 0.5587423060294594, 0.6817879057302365, 0.42615194649745103, 0.2603382828120627, 0.9495512008699859, 0.6000994512509403, 0.5769641976514656, 0.9548436629620021, 0.7034306238817762, 0.1208854080455849, 0.09389504477320343, 0.8117205635462638, 0.47151129244220824, 0.11483375948176433, 0.9277273853639396, 0.13997960687809063, 0.14969140984833518, 0.2194182056530698, 0.47869779100432774, 0.8495117818931283, 0.4565950121942003, 0.5452126654014084, 0.02046783117284945, 0.21179069048707588, 0.10176581889801073]"
2025-04-07 23:41:34.337184,Rabat - Agdal,Industrial,80.29,Traffic is unbearable in the mornings.,"[0.6505900197163372, 0.33967248231446534, 0.91888949622025, 0.15030420055758564, 0.9341605486129461, 0.8290008606311468, 0.7732797994610511, 0.41736475630461367, 0.8888032687541912, 0.953779007493026, 0.909391524204877, 0.592581395039534, 0.03579835901446382, 0.2781546018212041, 0.7592849642814594, 0.9348272625645696, 0.7254210806937702, 0.3884763232025842, 0.21137012864411675, 0.31817880838787993, 0.8650710698805275, 0.047544042131473896, 0.8460757746711233, 0.6638597168267061, 0.6215480952553213, 0.9195299743445012, 0.7780507397608765, 0.702724760494525, 0.0994441157522632, 0.7882692099547024, 0.4399442273306823, 0.13048375356300135, 0.27670476110181685, 0.5232953027063584, 0.259145343884175, 0.15363373940418856, 0.8768585584129295, 0.6154525912029207, 0.1976403663327525, 0.16830973782425707, 0.9305985435365433, 0.229168463163833, 0.39164727587606984, 0.4029167016911471, 0.31667224608288724, 0.8345166490126624, 0.05009041497573974, 0.7757149755821755, 0.386902913974712, 0.5056232326874254, 0.37546577049992513, 0.27607844814192384, 0.9097886420411373, 0.4889575879633409, 0.8821378290914456, 0.3758496945014418, 0.5887745679782013, 0.8086379210783277, 0.9015763217973861, 0.3885993963466825, 0.17927781665999876, 0.379665556228885, 0.5548951862061747, 0.41929471789982997, 0.8779570083476935, 0.214591967400791, 0.7082682512253843, 0.406315959722513, 0.7120802819425517, 0.9910745553587552, 0.5137079290341551, 0.19893942248387564, 0.3734043045846278, 0.49859484086298145, 0.03694184685924484, 0.6160957909684294, 0.8900682730744325, 0.8717260159853012, 0.25710556006512697, 0.7953883276355949, 0.8186355662548537, 0.25885550857169304, 0.06935313384008257, 0.8913727909297356, 0.5218313846598467, 0.28241945391396583, 0.3714364932996591, 0.6627954055532068, 0.92307988601628, 0.3888146207919604, 0.9093193142083275, 0.020875187013675522, 0.04693563455563199, 0.9000333769421551, 0.6561336058139616, 0.5084888477575422, 0.6215542048828655, 0.5531450952349303, 0.5245605530597285, 0.4169381359037899]"
